"","X.x","ano","turno","sigla_uf","sigla_partido","id_municipio","votos","resultado","cargo","porcentagem","X.y","Município","idhm_2010"
"2868",2868,2018,1,"SP","PODE",3502606,20,"nao eleito","presidente",0.375586854460094,29,"Aparecida d'Oeste",0.721
"2869",2869,2018,1,"SP","NOVO",3502705,244,"nao eleito","presidente",0.950822227417972,30,"Apiaí",0.71
"2870",2870,2018,1,"SP","PT",3502754,1922,"2º turno","presidente",9.12890662106963,31,"Araçariguama",0.704
"2871",2871,2018,1,"SP","REDE",3502754,119,"nao eleito","presidente",0.565213261138026,31,"Araçariguama",0.704
"2872",2872,2018,1,"SP","MDB",3502804,1044,"nao eleito","presidente",0.511273482340496,32,"Araçatuba",0.788
"2873",2873,2018,1,"SP","PSDB",3502804,8779,"nao eleito","presidente",4.29930067190346,32,"Araçatuba",0.788
"2874",2874,2018,1,"SP","PPL",3502903,8,"nao eleito","presidente",0.0230195954306103,33,"Araçoiaba da Serra",0.776
"2875",2875,2018,1,"SP","PSL",3503000,1441,"2º turno","presidente",23.7985136251032,34,"Aramina",0.74
"2876",2876,2018,1,"SP","PSTU",3503000,0,"nao eleito","presidente",0,34,"Aramina",0.74
"2877",2877,2018,1,"SP","MDB",3503109,33,"nao eleito","presidente",0.416036308623298,35,"Arandu",0.685
"2878",2878,2018,1,"SP","PODE",3503109,26,"nao eleito","presidente",0.327786182551689,35,"Arandu",0.685
"2879",2879,2018,1,"SP","PDT",3503158,124,"nao eleito","presidente",3.71479928100659,36,"Arapeí",0.68
"2880",2880,2018,1,"SP","PPL",3503208,73,"nao eleito","presidente",0.0325935054091824,37,"Araraquara",0.815
"2881",2881,2018,1,"SP","PSTU",3503307,24,"nao eleito","presidente",0.0174459176552687,38,"Araras",0.781
"2882",2882,2018,1,"SP","REDE",3503356,13,"nao eleito","presidente",0.447350309704061,39,"Arco Íris",0.722
"2883",2883,2018,1,"SP","PDT",3503406,368,"nao eleito","presidente",4.21679844161797,40,"Arealva",0.744
"2884",2884,2018,1,"SP","MDB",3503505,25,"nao eleito","presidente",0.571037003197807,41,"Areias",0.697
"2885",2885,2018,1,"SP","DC",3503604,2,"nao eleito","presidente",0.0174764068507515,42,"Areiópolis",0.695
"2886",2886,2018,1,"SP","PPL",3503604,1,"nao eleito","presidente",0.00873820342537574,42,"Areiópolis",0.695
"2887",2887,2018,1,"SP","REDE",3503604,27,"nao eleito","presidente",0.235931492485145,42,"Areiópolis",0.695
"2888",2888,2018,1,"SP","PSOL",3503703,12,"nao eleito","presidente",0.121383775035404,43,"Ariranha",0.733
"2889",2889,2018,1,"SP","PDT",3503901,4941,"nao eleito","presidente",5.29082965691523,45,"Arujá",0.784
"2890",2890,2018,1,"SP","PSDB",3503950,167,"nao eleito","presidente",6.48543689320388,46,"Aspásia",0.735
"2891",2891,2018,1,"SP","MDB",3504107,716,"nao eleito","presidente",0.487635444831132,48,"Atibaia",0.765
"2892",2892,2018,1,"SP","REDE",3504107,811,"nao eleito","presidente",0.552335678433028,48,"Atibaia",0.765
"2893",2893,2018,1,"SP","PSDB",3504305,417,"nao eleito","presidente",7.48519116855143,50,"Avaí",0.714
"2894",2894,2018,1,"SP","PODE",3504404,26,"nao eleito","presidente",0.246282087714313,51,"Avanhandava",0.705
"2895",2895,2018,1,"SP","PT",3504404,1286,"2º turno","presidente",12.1814909538695,51,"Avanhandava",0.705
"2896",2896,2018,1,"SP","PATRIOTA",3504503,227,"nao eleito","presidente",0.263154844019893,52,"Avaré",0.767
"2897",2897,2018,1,"SP","PPL",3504503,11,"nao eleito","presidente",0.012751996846779,52,"Avaré",0.767
"2898",2898,2018,1,"SP","PSL",3504503,26571,"2º turno","presidente",30.8030280196149,52,"Avaré",0.767
"2899",2899,2018,1,"SP","PDT",3504602,641,"nao eleito","presidente",3.62905508690483,53,"Bady Bassitt",0.746
"2900",2900,2018,1,"SP","DC",3504701,0,"nao eleito","presidente",0,54,"Balbinos",0.669
"2901",2901,2018,1,"SP","PSL",3504800,3374,"2º turno","presidente",32.2500477920092,55,"Bálsamo",0.756
"2902",2902,2018,1,"SP","PT",3504800,444,"2º turno","presidente",4.24393041483464,55,"Bálsamo",0.756
"2903",2903,2018,1,"SP","MDB",3504909,30,"nao eleito","presidente",0.26281208935611,56,"Bananal",0.733
"2904",2904,2018,1,"SP","PDT",3504909,600,"nao eleito","presidente",5.25624178712221,56,"Bananal",0.733
"2905",2905,2018,1,"SP","MDB",3505005,8,"nao eleito","presidente",0.223463687150838,57,"Barão de Antonina",0.711
"2906",2906,2018,1,"SP","PSL",3505005,745,"2º turno","presidente",20.8100558659218,57,"Barão de Antonina",0.711
"2907",2907,2018,1,"SP","PT",3505104,710,"2º turno","presidente",10.3302778990252,58,"Barbosa",0.699
"2908",2908,2018,1,"SP","PSL",3505203,11426,"2º turno","presidente",34.3918369804051,59,"Bariri",0.75
"2909",2909,2018,1,"SP","PSTU",3505203,3,"nao eleito","presidente",0.00902988893236613,59,"Bariri",0.75
"2910",2910,2018,1,"SP","PSL",3505302,13282,"2º turno","presidente",31.6471681479187,60,"Barra Bonita",0.788
"2911",2911,2018,1,"SP","PT",3505302,2066,"2º turno","presidente",4.92268102647192,60,"Barra Bonita",0.788
"2912",2912,2018,1,"SP","DC",3505351,2,"nao eleito","presidente",0.0326157860404436,61,"Barra do Chapéu",0.66
"2913",2913,2018,1,"SP","PDT",3505351,55,"nao eleito","presidente",0.896934116112198,61,"Barra do Chapéu",0.66
"2914",2914,2018,1,"SP","PODE",3505401,39,"nao eleito","presidente",0.513833992094862,62,"Barra do Turvo",0.641
"2915",2915,2018,1,"SP","PSTU",3505401,3,"nao eleito","presidente",0.0395256916996047,62,"Barra do Turvo",0.641
"2916",2916,2018,1,"SP","PPL",3505500,13,"nao eleito","presidente",0.0116320687186829,63,"Barretos",0.789
"2917",2917,2018,1,"SP","PSDB",3505609,904,"nao eleito","presidente",2.88403254107513,64,"Barrinha",0.725
"2918",2918,2018,1,"SP","DC",3505708,145,"nao eleito","presidente",0.0408197736613929,65,"Barueri",0.786
"2919",2919,2018,1,"SP","PDT",3505708,23663,"nao eleito","presidente",6.6615055458589,65,"Barueri",0.786
"2920",2920,2018,1,"SP","DC",3505906,6,"nao eleito","presidente",0.0102394320528355,67,"Batatais",0.761
"2921",2921,2018,1,"SP","PSDB",3505906,3709,"nao eleito","presidente",6.32967558066113,67,"Batatais",0.761
"2922",2922,2018,1,"SP","PSOL",3505906,185,"nao eleito","presidente",0.315715821629094,67,"Batatais",0.761
"2923",2923,2018,1,"SP","PT",3505906,3962,"2º turno","presidente",6.76143829888902,67,"Batatais",0.761
"2924",2924,2018,1,"SP","PPL",3506003,55,"nao eleito","presidente",0.014638132067889,68,"Bauru",0.801
"2925",2925,2018,1,"SP","PT",3506102,3670,"2º turno","presidente",4.7250582585521,69,"Bebedouro",0.78
"2926",2926,2018,1,"SP","PODE",3506300,22,"nao eleito","presidente",0.194776449756529,71,"Bernardino de Campos",0.734
"2927",2927,2018,1,"SP","PATRIOTA",3506508,465,"nao eleito","presidente",0.379322440389275,74,"Birigui",0.78
"2928",2928,2018,1,"SP","PPL",3506607,19,"nao eleito","presidente",0.0613814046649868,75,"Biritiba Mirim",0.712
"2929",2929,2018,1,"SP","PSL",3506607,8651,"2º turno","presidente",27.9479227240421,75,"Biritiba Mirim",0.712
"2930",2930,2018,1,"SP","PDT",3506706,726,"nao eleito","presidente",5.44064748201439,76,"Boa Esperança do Sul",0.681
"2931",2931,2018,1,"SP","PSTU",3506706,6,"nao eleito","presidente",0.0449640287769784,76,"Boa Esperança do Sul",0.681
"2932",2932,2018,1,"SP","PSDB",3506904,735,"nao eleito","presidente",7.38248292486943,78,"Bofete",0.705
"2933",2933,2018,1,"SP","MDB",3507001,253,"nao eleito","presidente",0.441158520636803,79,"Boituva",0.78
"2934",2934,2018,1,"SP","PSOL",3507001,107,"nao eleito","presidente",0.186576923747581,79,"Boituva",0.78
"2935",2935,2018,1,"SP","PSL",3507100,6899,"2º turno","presidente",29.8244855611274,80,"Bom Jesus dos Perdões",0.713
"2936",2936,2018,1,"SP","PATRIOTA",3507407,50,"nao eleito","presidente",0.338203463203463,84,"Borborema",0.73
"2937",2937,2018,1,"SP","MDB",3507456,27,"nao eleito","presidente",0.846394984326019,85,"Borebi",0.705
"2938",2938,2018,1,"SP","NOVO",3507456,23,"nao eleito","presidente",0.721003134796238,85,"Borebi",0.705
"2939",2939,2018,1,"SP","PSDB",3507456,230,"nao eleito","presidente",7.21003134796238,85,"Borebi",0.705
"2940",2940,2018,1,"SP","PT",3507456,380,"2º turno","presidente",11.9122257053292,85,"Borebi",0.705
"2941",2941,2018,1,"SP","REDE",3507456,7,"nao eleito","presidente",0.219435736677116,85,"Borebi",0.705
"2942",2942,2018,1,"SP","PSDB",3507506,9171,"nao eleito","presidente",6.31294184053472,86,"Botucatu",0.8
"2943",2943,2018,1,"SP","PT",3507506,7485,"2º turno","presidente",5.15236829968404,86,"Botucatu",0.8
"2944",2944,2018,1,"SP","PSL",3507605,53920,"2º turno","presidente",31.103983755783,87,"Bragança Paulista",0.776
"2945",2945,2018,1,"SP","PODE",3507704,16,"nao eleito","presidente",0.255550231592397,88,"Braúna",0.737
"2946",2946,2018,1,"SP","DC",3507753,0,"nao eleito","presidente",0,89,"Brejo Alegre",0.71
"2947",2947,2018,1,"SP","MDB",3507753,11,"nao eleito","presidente",0.302863436123348,89,"Brejo Alegre",0.71
"2948",2948,2018,1,"SP","PSOL",3507753,2,"nao eleito","presidente",0.0550660792951542,89,"Brejo Alegre",0.71
"2949",2949,2018,1,"SP","PSTU",3507753,2,"nao eleito","presidente",0.0550660792951542,89,"Brejo Alegre",0.71
"2950",2950,2018,1,"SP","NOVO",3507803,368,"nao eleito","presidente",1.5916955017301,90,"Brodowski",0.755
"2951",2951,2018,1,"SP","PPL",3507803,3,"nao eleito","presidente",0.0129757785467128,90,"Brodowski",0.755
"2952",2952,2018,1,"SP","PPL",3507902,3,"nao eleito","presidente",0.0126395618285233,91,"Brotas",0.74
"2953",2953,2018,1,"SP","PSOL",3507902,39,"nao eleito","presidente",0.164314303770803,91,"Brotas",0.74
"2954",2954,2018,1,"SP","PATRIOTA",3508108,42,"nao eleito","presidente",0.240109764463755,93,"Buritama",0.763
"2955",2955,2018,1,"SP","PDT",3508207,156,"nao eleito","presidente",2.93067818899117,94,"Buritizal",0.735
"2956",2956,2018,1,"SP","PODE",3508207,17,"nao eleito","presidente",0.319368777005448,94,"Buritizal",0.735
"2957",2957,2018,1,"SP","NOVO",3508306,22,"nao eleito","presidente",0.46208779668137,95,"Cabrália Paulista",0.694
"2958",2958,2018,1,"SP","PATRIOTA",3508306,57,"nao eleito","presidente",1.19722747321991,95,"Cabrália Paulista",0.694
"2959",2959,2018,1,"SP","PSTU",3508306,2,"nao eleito","presidente",0.0420079815164881,95,"Cabrália Paulista",0.694
"2960",2960,2018,1,"SP","DC",3508405,22,"nao eleito","presidente",0.0477068199067548,96,"Cabreúva",0.738
"2961",2961,2018,1,"SP","DC",3508504,26,"nao eleito","presidente",0.0259374906475394,97,"Caçapava",0.788
"2962",2962,2018,1,"SP","DC",3508603,13,"nao eleito","presidente",0.0376822516594684,98,"Cachoeira Paulista",0.764
"2963",2963,2018,1,"SP","PSDB",3508603,2212,"nao eleito","presidente",6.4117800515957,98,"Cachoeira Paulista",0.764
"2964",2964,2018,1,"SP","PSTU",3508603,6,"nao eleito","presidente",0.0173918084582162,98,"Cachoeira Paulista",0.764
"2965",2965,2018,1,"SP","NOVO",3508702,324,"nao eleito","presidente",1.73959731543624,99,"Caconde",0.72
"2966",2966,2018,1,"SP","PPL",3508702,4,"nao eleito","presidente",0.0214765100671141,99,"Caconde",0.72
"2967",2967,2018,1,"SP","PATRIOTA",3508801,75,"nao eleito","presidente",0.434253951710961,100,"Cafelândia",0.742
"2968",2968,2018,1,"SP","NOVO",3508900,40,"nao eleito","presidente",0.811853054597118,101,"Caiabu",0.729
"2969",2969,2018,1,"SP","PPL",3508900,0,"nao eleito","presidente",0,101,"Caiabu",0.729
"2970",2970,2018,1,"SP","PSDB",3508900,391,"nao eleito","presidente",7.93586360868683,101,"Caiabu",0.729
"2971",2971,2018,1,"SP","DC",3509007,34,"nao eleito","presidente",0.0363030665413855,102,"Caieiras",0.781
"2972",2972,2018,1,"SP","REDE",3509007,651,"nao eleito","presidente",0.69509695054241,102,"Caieiras",0.781
"2973",2973,2018,1,"SP","PDT",3509106,189,"nao eleito","presidente",3.69718309859155,103,"Caiuá",0.697
"2974",2974,2018,1,"SP","PSTU",3509106,0,"nao eleito","presidente",0,103,"Caiuá",0.697
"2975",2975,2018,1,"SP","DC",3509205,36,"nao eleito","presidente",0.0418926152628762,104,"Cajamar",0.728
"2976",2976,2018,1,"SP","PPL",3509205,9,"nao eleito","presidente",0.010473153815719,104,"Cajamar",0.728
"2977",2977,2018,1,"SP","PODE",3509254,79,"nao eleito","presidente",0.258423290807982,105,"Cajati",0.694
"2978",2978,2018,1,"SP","PPL",3509254,7,"nao eleito","presidente",0.022898266274125,105,"Cajati",0.694
"2979",2979,2018,1,"SP","MDB",3509304,33,"nao eleito","presidente",0.30280785465223,106,"Cajobi",0.734
"2980",2980,2018,1,"SP","PATRIOTA",3509304,28,"nao eleito","presidente",0.256927876674619,106,"Cajobi",0.734
"2981",2981,2018,1,"SP","PSDB",3509304,514,"nao eleito","presidente",4.71646173609837,106,"Cajobi",0.734
"2982",2982,2018,1,"SP","PSOL",3509304,11,"nao eleito","presidente",0.100935951550743,106,"Cajobi",0.734
"2983",2983,2018,1,"SP","MDB",3509403,180,"nao eleito","presidente",0.760841998478316,107,"Cajuru",0.713
"2984",2984,2018,1,"SP","NOVO",3509502,32044,"nao eleito","presidente",2.70069590706855,109,"Campinas",0.805
"2985",2985,2018,1,"SP","PDT",3509502,77003,"nao eleito","presidente",6.48987913281737,109,"Campinas",0.805
"2986",2986,2018,1,"SP","PODE",3509809,19,"nao eleito","presidente",0.374531835205993,112,"Campos Novos Paulista",0.706
"2987",2987,2018,1,"SP","DC",3509908,2,"nao eleito","presidente",0.0161381424997983,113,"Cananéia",0.72
"2988",2988,2018,1,"SP","PPL",3509908,2,"nao eleito","presidente",0.0161381424997983,113,"Cananéia",0.72
"2989",2989,2018,1,"SP","DC",3509957,1,"nao eleito","presidente",0.018254837531946,114,"Canas",0.704
"2990",2990,2018,1,"SP","PDT",3509957,153,"nao eleito","presidente",2.79299014238773,114,"Canas",0.704
"2991",2991,2018,1,"SP","PODE",3509957,15,"nao eleito","presidente",0.273822562979189,114,"Canas",0.704
"2992",2992,2018,1,"SP","REDE",3510005,86,"nao eleito","presidente",0.254656361967368,115,"Cândido Mota",0.747
"2993",2993,2018,1,"SP","PPL",3510153,2,"nao eleito","presidente",0.0406173842404549,117,"Canitar",0.68
"2994",2994,2018,1,"SP","PDT",3510203,1320,"nao eleito","presidente",2.7207519168934,118,"Capão Bonito",0.721
"2995",2995,2018,1,"SP","REDE",3510203,198,"nao eleito","presidente",0.408112787534009,118,"Capão Bonito",0.721
"2996",2996,2018,1,"SP","MDB",3510401,251,"nao eleito","presidente",0.473236674899602,120,"Capivari",0.75
"2997",2997,2018,1,"SP","PSDB",3510401,2670,"nao eleito","presidente",5.03403156168103,120,"Capivari",0.75
"2998",2998,2018,1,"SP","NOVO",3510500,1872,"nao eleito","presidente",1.51596132355085,121,"Caraguatatuba",0.759
"2999",2999,2018,1,"SP","PATRIOTA",3510500,680,"nao eleito","presidente",0.550669711546248,121,"Caraguatatuba",0.759
"3000",3000,2018,1,"SP","PSL",3510500,34897,"2º turno","presidente",28.2598837115139,121,"Caraguatatuba",0.759
"3001",3001,2018,1,"SP","PSL",3510609,90375,"2º turno","presidente",22.6723664305981,122,"Carapicuíba",0.749
"3002",3002,2018,1,"SP","PT",3510609,47542,"2º turno","presidente",11.9268563744785,122,"Carapicuíba",0.749
"3003",3003,2018,1,"SP","PODE",3511003,55,"nao eleito","presidente",0.277301603307452,126,"Castilho",0.731
"3004",3004,2018,1,"SP","PSDB",3511003,816,"nao eleito","presidente",4.11414742361601,126,"Castilho",0.731
"3005",3005,2018,1,"SP","PT",3511003,3662,"2º turno","presidente",18.4632449329434,126,"Castilho",0.731
"3006",3006,2018,1,"SP","PSDB",3511102,5066,"nao eleito","presidente",3.96031863913883,127,"Catanduva",0.785
"3007",3007,2018,1,"SP","PDT",3511201,215,"nao eleito","presidente",2.63448106849651,128,"Catiguá",0.751
"3008",3008,2018,1,"SP","PSOL",3511201,11,"nao eleito","presidente",0.134787403504472,128,"Catiguá",0.751
"3009",3009,2018,1,"SP","DC",3511409,4,"nao eleito","presidente",0.0203210729526519,130,"Cerqueira César",0.729
"3010",3010,2018,1,"SP","REDE",3511409,68,"nao eleito","presidente",0.345458240195082,130,"Cerqueira César",0.729
"3011",3011,2018,1,"SP","PSDB",3511508,2617,"nao eleito","presidente",5.30734754304488,131,"Cerquilho",0.782
"3012",3012,2018,1,"SP","PATRIOTA",3511607,40,"nao eleito","presidente",0.233959174124115,132,"Cesário Lange",0.706
"3013",3013,2018,1,"SP","PODE",3511607,71,"nao eleito","presidente",0.415277534070305,132,"Cesário Lange",0.706
"3014",3014,2018,1,"SP","MDB",3511706,57,"nao eleito","presidente",0.313410677956782,133,"Charqueada",0.736
"3015",3015,2018,1,"SP","PPL",3511904,1,"nao eleito","presidente",0.0128716694555284,134,"Clementina",0.725
"3016",3016,2018,1,"SP","PATRIOTA",3512001,50,"nao eleito","presidente",0.269832703723691,135,"Colina",0.757
"3017",3017,2018,1,"SP","PODE",3512001,39,"nao eleito","presidente",0.210469508904479,135,"Colina",0.757
"3018",3018,2018,1,"SP","REDE",3512001,61,"nao eleito","presidente",0.329195898542903,135,"Colina",0.757
"3019",3019,2018,1,"SP","PSDB",3512100,445,"nao eleito","presidente",5.95556745182013,136,"Colômbia",0.71
"3020",3020,2018,1,"SP","PSL",3512100,1830,"2º turno","presidente",24.4914346895075,136,"Colômbia",0.71
"3021",3021,2018,1,"SP","REDE",3512209,75,"nao eleito","presidente",0.252908447142135,137,"Conchal",0.708
"3022",3022,2018,1,"SP","DC",3512308,1,"nao eleito","presidente",0.00567022000453618,138,"Conchas",0.736
"3023",3023,2018,1,"SP","NOVO",3512308,284,"nao eleito","presidente",1.61034248128827,138,"Conchas",0.736
"3024",3024,2018,1,"SP","PODE",3512308,58,"nao eleito","presidente",0.328872760263098,138,"Conchas",0.736
"3025",3025,2018,1,"SP","PSDB",3512308,1196,"nao eleito","presidente",6.78158312542527,138,"Conchas",0.736
"3026",3026,2018,1,"SP","PSOL",3512308,22,"nao eleito","presidente",0.124744840099796,138,"Conchas",0.736
"3027",3027,2018,1,"SP","MDB",3512506,25,"nao eleito","presidente",0.420309347679892,140,"Coroados",0.719
"3028",3028,2018,1,"SP","PDT",3512605,129,"nao eleito","presidente",2.30604218805863,141,"Coronel Macedo",0.69
"3029",3029,2018,1,"SP","PODE",3512605,26,"nao eleito","presidente",0.464783696818019,141,"Coronel Macedo",0.69
"3030",3030,2018,1,"SP","PPL",3512605,1,"nao eleito","presidente",0.0178762960314623,141,"Coronel Macedo",0.69
"3031",3031,2018,1,"SP","PSTU",3512605,0,"nao eleito","presidente",0,141,"Coronel Macedo",0.69
"3032",3032,2018,1,"SP","PSTU",3512704,0,"nao eleito","presidente",0,142,"Corumbataí",0.754
"3033",3033,2018,1,"SP","PT",3512704,191,"2º turno","presidente",4.22472904224729,142,"Corumbataí",0.754
"3034",3034,2018,1,"SP","PT",3513009,23283,"2º turno","presidente",9.82061134708098,145,"Cotia",0.78
"3035",3035,2018,1,"SP","NOVO",3513108,632,"nao eleito","presidente",1.81494457526851,146,"Cravinhos",0.756
"3036",3036,2018,1,"SP","PODE",3513207,23,"nao eleito","presidente",0.225844461901021,147,"Cristais Paulista",0.734
"3037",3037,2018,1,"SP","PSDB",3513207,923,"nao eleito","presidente",9.06323644933229,147,"Cristais Paulista",0.734
"3038",3038,2018,1,"SP","NOVO",3513306,57,"nao eleito","presidente",1.78795483061481,148,"Cruzália",0.774
"3039",3039,2018,1,"SP","PATRIOTA",3513405,458,"nao eleito","presidente",0.565215781614444,149,"Cruzeiro",0.788
"3040",3040,2018,1,"SP","NOVO",3513603,351,"nao eleito","presidente",1.49584487534626,151,"Cunha",0.684
"3041",3041,2018,1,"SP","PODE",3513702,161,"nao eleito","presidente",0.478554231192224,152,"Descalvado",0.76
"3042",3042,2018,1,"SP","PPL",3513801,54,"nao eleito","presidente",0.0117256459419494,153,"Diadema",0.757
"3043",3043,2018,1,"SP","PSL",3513850,447,"2º turno","presidente",20.2354006337709,154,"Dirce Reis",0.741
"3044",3044,2018,1,"SP","PSTU",3513850,1,"nao eleito","presidente",0.0452693526482571,154,"Dirce Reis",0.741
"3045",3045,2018,1,"SP","PPL",3513900,1,"nao eleito","presidente",0.00754603078780561,155,"Divinolândia",0.734
"3046",3046,2018,1,"SP","PSL",3513900,3936,"2º turno","presidente",29.7011771808029,155,"Divinolândia",0.734
"3047",3047,2018,1,"SP","PSOL",3513900,40,"nao eleito","presidente",0.301841231512225,155,"Divinolândia",0.734
"3048",3048,2018,1,"SP","PSL",3514205,531,"2º turno","presidente",17.4728529121422,158,"Dolcinópolis",0.742
"3049",3049,2018,1,"SP","NOVO",3514403,678,"nao eleito","presidente",1.40042136572066,160,"Dracena",0.776
"3050",3050,2018,1,"SP","PDT",3514403,1422,"nao eleito","presidente",2.93716693518404,160,"Dracena",0.776
